edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL7421956M,"October 1, 1997",1997,harlequin,,,
OL9865144M,"August 1, 1999",1999,Harlequin,,,"Harlequin Presents, No. 2049"
OL29151686M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL10739841M,"April 1, 1997",1997,harlequin,,,
OL10240674M,May 1997,1997,Ulverscroft Large Print,,,
OL10692034M,"April 1, 1997",1997,Harlequin,,,"Harlequin Romance, No 3458"
OL37926139M,"Jun 01, 2022",2022,Editorial Planeta,,,
OL51135803M,2024,2024,Penguin Publishing Group,,,
OL38790132M,"May 18, 2020",2020,Penguin,,,
OL31842399M,"Jan 03, 2020",2020,Berkley,,,
OL29832788M,2020,2020,Penguin Publishing Group,,,
OL23031680M,1995,1995,Xi dai shu ban you xian gong si,Taibei Shi,ch ,Rou qing xi lie -- 274
OL2536812M,1985,1985,G.K. Hall,"Boston, Mass",mau,G.K. Hall large print book series; James River Trilogy
OL22325319M,1989,1989,Arrow,,enk,
OL14980172M,,,Mills & Boon,Suffolk,xxk,
OL46528670M,"July 14, 2022",2022,Volt,,,You've Reached Sam
OL24284570M,2002,2002,ereads.com,New York,nyu,
OL17881366M,1990,1990,Mills & Boon,"Richmond, Surrey",xxk,
OL14976509M,1978,1978,Mills and Boon,London,xxk,
OL29106562M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL24272207M,2009,2009,Harlequin,"Toronto, Ontario",nyu,
OL45322187M,"Jan 06, 2022",2022,Ichara Publishing,,,
OL36975668M,2021,2021,Ichara Publishing,,,
OL8242317M,"September 27, 2005",2005,Leisure Books,,,
OL9510660M,December 1993,1993,Ulverscroft Large Print,,,"Harlequin Romance, 1705"
OL10690629M,1973,1973,Harlequin,,,
OL14975737M,1973,1973,Mills and Boon,London,xxk,
OL22276490M,1993,1993,Magna Large Print Books,Long Preston,enk,
OL7888935M,1957,1957,Harlequin Mills and Boon,,,
OL28951672M,1999,1999,"Harlequin Mills & Boon, Limited",,,
OL18698197M,1999,1999,Mills & Boon,Richmond,enk,Presents -- P305
OL9575855M,April 2000,2000,Thorndike Press,,,
OL43577331M,1996-12-06,1996,Harlequin Mills & Boon,,,
OL17310594M,1986,1986,Mills & Boon,London,xxk,Romance
OL10738482M,"March 1, 1987",1987,harlequin,,,Harlequin Presents No. 974
OL10738730M,"September 1, 1990",1990,harlequin,,,"Harlequin Presents, No 1303"
OL32152283M,2009,2009,Mills & Boon,"Richmond, Surrey",enk,Mills & Boon
OL32152283M,2009,2009,Mills & Boon,"Richmond, Surrey",enk,Harlequin Mills & Boon
OL32152283M,2009,2009,Harlequin Mills & Boon,"Richmond, Surrey",enk,Mills & Boon
OL32152283M,2009,2009,Harlequin Mills & Boon,"Richmond, Surrey",enk,Harlequin Mills & Boon
OL29107005M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL23189300M,2008,2008,Harlequin,Toronto,onc,Harlequin presents -- 2755
OL23189300M,2008,2008,Harlequin,Toronto,onc,Mistress to a millionaire
OL23189300M,2008,2008,Harlequin,New York,onc,Harlequin presents -- 2755
OL23189300M,2008,2008,Harlequin,New York,onc,Mistress to a millionaire
OL24267084M,2008,2008,Harlequin,"Toronto, Ontario",nyu,
OL38368095M,2014,2014,Harlequin Enterprises ULC,,,
OL38290062M,2014,2014,Harlequin Enterprises ULC,,,
OL29247927M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL10238850M,1974,1974,Mills & Boon,,,
OL14978502M,1987,1987,Mills & Boon Ltd,Surrey,xxk,
OL9528713M,"September 1, 1984",1984,Harlequin,,,
OL2386722M,1988,1988,Chivers Press,"Bath, England",enk,Atlantic large print
OL2386722M,1988,1988,Chivers Press,"Bath, England",enk,Large print romance
OL2386722M,1988,1988,Chivers Press,"South Yarmouth, Mass., U.S.A",enk,Atlantic large print
OL2386722M,1988,1988,Chivers Press,"South Yarmouth, Mass., U.S.A",enk,Large print romance
OL2386722M,1988,1988,John Curley,"Bath, England",enk,Atlantic large print
OL2386722M,1988,1988,John Curley,"Bath, England",enk,Large print romance
OL2386722M,1988,1988,John Curley,"South Yarmouth, Mass., U.S.A",enk,Atlantic large print
OL2386722M,1988,1988,John Curley,"South Yarmouth, Mass., U.S.A",enk,Large print romance
OL9747101M,1992,1992,Mills And Boon,,,
OL9745069M,1992,1992,Mills And Boon,,,
OL16826441M,1994,1994,Harlenik,Athens,gr ,
OL34432616M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL35123120M,"May 07, 2008",2008,FLAMMARION QUEBEC,,,
OL29829915M,"Aug 31, 2006",2006,Piatkus Books,,,
OL8493807M,"August 29, 2006",2006,Brilliance Audio Unabridged Lib Ed,,,
OL8493810M,"August 29, 2006",2006,Brilliance Audio on MP3-CD,,,
OL29472000M,2007,2007,ISIS,Oxford,enk,
OL29577511M,2010,2010,"Harlequin Enterprises, Limited",,,
OL28973623M,1983,1983,"Harlequin Mills & Boon, Limited",,,
OL9453485M,"December 1, 1983",1983,Harlequin,,,"Harlequin Romance,  2597"
OL10738959M,"September 1, 1993",1993,harlequin,,,"Harlequin Presents, No 1593"
OL10738959M,"September 1, 1993",1993,Harlequin,,,"Harlequin Presents, No 1593"
OL1610742M,1990,1990,Mills & Boon,"Richmond, Surrey [England]",enk,Romance ;
OL29018323M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL10239679M,"November 6, 1992",1992,Harlequin Mills & Boon,,,
OL10738578M,"August 1, 1988",1988,Harlequin,,,"Harlequin Presents, No 1103"
OL37828366M,1980,1980,Harlequin,,,Collection Harlequin -- 125
OL10737974M,"January 1, 1983",1983,harlequin,,,
OL29264483M,2015,2015,"Harlequin Mills & Boon, Limited",,,
OL22426445M,1987,1987,Mills & Boon,London,xxk,
OL29107886M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL26331364M,2010,2010,Harlequin,Toronto,onc,Harlequin presents -- 2900
OL26331364M,2010,2010,Harlequin,New York,onc,Harlequin presents -- 2900
OL33420087M,2008,2008,"Little, Brown Book Group Limited",,,
OL32226319M,"Jan 05, 2016",2016,Brilliance Audio,,,
OL27001702M,"Jan 01, 2012",2012,Piatkus Books,,,
OL26788313M,"Jan 05, 2016",2016,Berkley,,,
OL26781900M,"Mar 13, 2006",2006,PIATKUS BOOKS,,,
OL25886356M,2006,2006,Berkley Publishing,"New York, NY",nyu,
OL8493811M,"August 29, 2006",2006,Brilliance Audio on MP3-CD Lib Ed,,,
OL8493812M,"August 29, 2006",2006,Brilliance Audio on CD,,,
OL8493809M,"August 29, 2006",2006,Brilliance Audio on CD Unabridged Lib Ed,,,
OL8875504M,"August 29, 2006",2006,Large Print Press,,,
OL8493808M,"August 29, 2006",2006,Brilliance Audio on CD Unabridged,,,
OL8493813M,"July 28, 2007",2007,Brilliance Audio on CD Value Priced,,,
OL7917174M,2006,2006,Jove,,,
OL34823510M,2010,2010,Belgrave House,,,
OL7566002M,"April 12, 1986",1986,Fawcett,,,
OL7779312M,"October 1, 2006",2006,Robert Hale,,,
OL7779312M,"October 1, 2006",2006,The Crowood Press,,,
OL44167382M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL29584159M,2010,2010,"Harlequin Enterprises, Limited",,,
OL28951081M,1998,1998,"Harlequin Mills & Boon, Limited",,,
OL16521924M,1983,1983,Mills & Boon,London,xxk,
OL35903906M,2012,2012,HarperCollins Publishers,,,
OL35617092M,"Jul 01, 2012",2012,Blackstone Audiobooks,,,
OL35617092M,"Jul 01, 2012",2012,Blackstone Audio,,,
OL17396584M,1992,1992,Mills & Boon,,enk,
OL17396584M,1992,1992,Brand: HARLEQUIN MILLS BOON,,enk,
OL17396584M,1992,1992,Mills & Boon Limited,,enk,
OL28974024M,1990,1990,"Harlequin Mills & Boon, Limited",,,
OL28974024M,1990,1990,Mills & Boon,,,
OL18136219M,1994,1994,Mills & Boon,Richmond,enk,Favourites
OL29578679M,2008,2008,"Harlequin Enterprises, Limited",,,
OL29243016M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL29018701M,2008,2008,"Harlequin Mills & Boon, Limited",,,
OL28683342M,2009,2009,Harlequin Ibérica,Madrid,sp,Harlequin Bianca -- 673
OL28683342M,2009,2009,Harlequin Ibérica,Madrid,sp,En la cama con el jefe
OL28683342M,2009,2009,Harlequin Ibérica,Madrid,sp,Harlequin Bianca -- 673.
OL10280668M,1988,1988,Mills & Boon,,,
OL10280668M,1988,1988,Harlequin Mills & Boon,,,
OL14982049M,1995,1995,Mills &Boon,"Richmond, Surrey",enk,
OL14979768M,1974,1974,Mills & Boon,,xxk,
OL14980364M,1982,1982,Mills & Boon,London,xxk,Mills & Boon best seller romance
OL24941233M,1975,1975,Harlequin,Toronto,onc,Harlequin presents -- 77
OL24941233M,1975,1975,Harlequin,Winnipeg,onc,Harlequin presents -- 77
OL9635064M,"August 1, 1988",1988,Harlequin,,,Harlequin Presents # 1105
OL17382475M,1984,1984,Mills & Boon,London,xxk,
OL14977951M,1984,1984,Mills & Boon,London,xxk,
OL15207975M,1993,1993,Cyhoeddiadau Mei,"Pen-y-groes, Gwynedd",wlk,Cyfres y fodrwy
OL22284457M,1992,1992,,"Richmond, SurreybMills & Boon",enk,
OL9749776M,1992,1992,Mills And Boon,,,
OL9743572M,"December 1, 1993",1993,Harlequin,,,"Harlequin Romance - 3298, Harlequin Romance Large Print - 3298, Mills & Boon Romance - 3715"
OL60769436M,2010,2010,Harlequin Books Brasil,,,Harlequin Paixão
OL44177450M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL38276884M,2010,2010,Harlequin Enterprises ULC,,,
OL31939766M,2010,2010,Mills & Boon,Richmond,enk,Pregnant brides
OL29045146M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL24864732M,2010,2010,Harlequin,Toronto,onc,Harlequin presents -- 2900
OL24864732M,2010,2010,Harlequin,New York,onc,Harlequin presents -- 2900
OL24310213M,2010,2010,Harlequin,"Toronto, Ontario",nyu,
OL32923881M,"Feb 01, 2009",2009,Findaway World,,,
OL32952773M,"Jan 05, 2016",2016,Brilliance Audio,,,
OL27133464M,2011,2011,ĖKSMO,Moskva,ru,Nora Roberts. Magic Romance
OL32725386M,2007,2007,Thorndike | Windsor | Paragon,,,
OL8493806M,"August 29, 2006",2006,Brilliance Audio Unabridged,,,
OL8493806M,"August 29, 2006",2006,Brilliance Audio,,,
OL7657926M,"August 29, 2006",2006,Jove,,,
OL9597107M,2006,2006,Jove Books,,,
OL8137226M,"September 20, 2006",2006,Thorndike Press,,,
OL23275325M,2006,2006,Harper,New York,enk,The circle trilogy -- #1
OL23275325M,2006,2006,Berkley,New York,enk,The circle trilogy -- #1
OL23275325M,2006,2006,Jove,New York,enk,The circle trilogy -- #1
OL20120910M,1981,1981,Prior,,xxk,
OL4254821M,1981,1981,G.K. Hall,"Boston, Mass",mau,
OL4117776M,1980,1980,Walker,New York,nyu,
OL38267127M,2010,2010,Harlequin Enterprises ULC,,,
OL29129731M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL7417344M,"June 1, 2001",2001,Harlequin,,,
OL9707845M,October 2007,2007,Ulverscroft Large Print,,,
OL32586504M,"Dec 15, 2011",2011,"Blackstone Audio, Inc.",,,
OL32586504M,"Dec 15, 2011",2011,Blackstone Publishing,,,
OL16687120M,1983,1983,Methuen,London,xxk,
OL9242846M,"October 17, 2006",2006,Harper Perennial Modern Classics,,,
OL24328416M,October 1983,1983,Bantam,,,
OL3953060M,2002,2002,Perennial,New York,nyu,
OL37392565M,2012,2012,Harlequin Enterprises ULC,,,
OL35493355M,2012,2012,Harlequin Enterprises ULC,,,
OL10239339M,"July 13, 1990",1990,Harlequin Mills & Boon,,,
OL10239339M,"July 13, 1990",1990,Harlequin Mills & Boon Ltd,,,
OL31463085M,"Nov 25, 2020",2020,PANINI,,,
OL36736130M,2018,2018,Scholastic,,,
OL38371849M,2015,2015,Harlequin Enterprises ULC,,,Millennium Celebration
OL38353279M,2011,2011,Harlequin Enterprises ULC,,,Millennium Celebration
OL28951718M,1999,1999,"Harlequin Mills & Boon, Limited",,,Millennium Celebration
OL29734595M,2016,2016,"Harlequin Enterprises, Limited",,,
OL9750832M,"June 1, 2005",2005,Harlequin,,,Wedlocked!
OL24262983M,2008,2008,Harlequin,"Toronto, Ontario",nyu,
OL34416969M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL9751403M,"March 1, 2007",2007,Harlequin,,,
OL38357861M,2012,2012,Harlequin Enterprises ULC,,,
OL38268924M,2013,2013,Harlequin Enterprises ULC,,,
OL14979147M,1970,1970,Mills & Boon,London,xxk,
OL7417402M,"January 1, 2003",2003,Harlequin,,,
OL46256805M,2023,2023,"Editorial Planeta, S. A.",,,
OL40729418M,18/10/2022,2022,Galera Record,,,
OL48198961M,2023,2023,"Simon & Schuster, Limited",,,
OL43624118M,2022,2022,Atria,,,
OL41889877M,"October , 18 2022",2022,Atria Books,New york,,
OL40231682M,2022,2022,Colleen Hoover,,,
OL40234146M,"October 18, 2022",2022,Atria Books,,,
OL28245771M,"Jun 01, 1981",1981,Brand: Doubleday Book n Music Clubs,,,
OL28245771M,"Jun 01, 1981",1981,Doubleday Book & Music Clubs,,,
OL17484152M,1982,1982,Gollancz,London,xxk,
OL17484152M,1982,1982,"Orion Publishing Group, Limited",London,xxk,
OL7288141M,"October 17, 2006",2006,Harper Perennial Modern Classics,,,
OL7826305M,"August 1, 1994",1994,Spectra,,,
OL10280669M,1988,1988,Mills & Boon,,,
OL27398799M,"May 16, 2017",2017,Simon & Schuster Books for Young Readers,,,
OL38368114M,2014,2014,Harlequin Enterprises ULC,,,Millennium Celebration
OL10241351M,May 2000,2000,Thorndike Press,,,
OL9636898M,1998,1998,Mills And Boon,,,
OL20501301M,1991,1991,Chivers,,enk,
OL9745813M,"June 1, 2005",2005,Harlequin,,,
OL9745813M,"June 1, 2005",2005,Harlequin Presents,,,
OL9748086M,"June 1, 2005",2005,Harlequin,,,
OL10739576M,"April 1, 2008",2008,Harlequin,,,
OL7422608M,"June 1, 1995",1995,Silhouette Books,,,
OL7422608M,"June 1, 1995",1995,Harlequin,,,
OL17531323M,1988,1988,Silhouette,,xxk,
OL9445708M,"November 1, 1987",1987,silhouette,,,"Silhouette Desire, No 391"
OL28988568M,2007,2007,"Harlequin Mills & Boon, Limited",,,
OL9749275M,"March 1, 2007",2007,Harlequin,,,
OL24259020M,2007,2007,Harlequin,"Toronto, Ontario",nyu,
OL46856980M,1970-01-01,1970,Harlequin,,,
OL28951080M,1998,1998,"Harlequin Mills & Boon, Limited",,,
OL10748342M,1970,1970,Harlequin,,,The Best of Betty Neels
OL14980442M,1983,1983,Mills & Boon,London,xxk,Doctor nurse romance
OL9318340M,March 2007,2007,Ulverscroft Large Print,,,
OL40208522M,"Jan 18, 2023",2023,Editorial Planeta,Barcelona,,
OL46526659M,2022,2022,Otwarte,,,
OL37050436M,"Oct 18, 2022",2022,Atria Books,,,
OL41089127M,18 October 2022,2022,Atria Books,,,
OL39651255M,2022,2022,Cengage Gale,,,
OL9002696M,"May 18, 2000",2000,Gollancz,,,
OL9002696M,"May 18, 2000",2000,"Orion Publishing Group, Limited",,,
OL22452691M,1982,1982,V. Gollancz,London,enk,
OL17951661M,1990,1990,Bantam Books,Toronto,onc,
OL17951661M,1990,1990,Bantam Books,New York,onc,
OL4257033M,1981,1981,Bantam Books,Toronto,onc,
OL4257033M,1981,1981,Bantam Books,New York,onc,
OL29127294M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL28953382M,1996,1996,"Harlequin Mills & Boon, Limited",,,
OL26148873M,,,Thorndike Press,,,
OL10748307M,"July 1, 1999",1999,harlequin,,,
OL7421526M,"December 1, 2004",2004,Harlequin,,,
OL10691601M,"May 1, 1988",1988,Harlequin,,,"Harlequin Romance, 2914"
OL31922637M,"Nov 13, 2019",2019,PANINI,,,
OL27346663M,"Apr 24, 2018",2018,Simon & Schuster Books for Young Readers,,,
OL27808252M,"May 16, 2017",2017,Simon & Schuster,,,
OL29151794M,2012,2012,"Harlequin Mills & Boon, Limited",,,Millennium Celebration
OL18533333M,1998,1998,Mills & Boon,Richmond,enk,Millennium Celebration
OL10739276M,"November 1, 1998",1998,Harlequin,,,"Harlequin Presents, 2000"
OL29243038M,2013,2013,"Harlequin Mills & Boon, Limited",,,
OL22384649M,1987,1987,Mills & Boon,Richmond,xxk,
OL1882868M,1991,1991,G.K. Hall,"Boston, Mass",mau,A Nightingale romance in large print
OL1882868M,1991,1991,G.K. Hall,"Boston, Mass",mau,G.K. Hall large print book series
OL1882868M,1991,1991,G.K. Hall,"Boston, Mass",mau,A Large print romance
OL9507637M,"September 1, 1988",1988,Harlequin,,,"Harlequin Presents, No 1113"
OL24267200M,2010,2010,Harlequin,"Toronto, Ontario",nyu,
OL38370946M,2015,2015,Harlequin Enterprises ULC,,,
OL29279542M,2015,2015,"Harlequin Mills & Boon, Limited",,,
OL28950930M,1998,1998,"Harlequin Mills & Boon, Limited",,,
OL7416209M,"January 1, 1987",1987,Silhouette,,,
OL9468517M,October 1990,1990,Chivers North America,,,
OL44167537M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL9748607M,"March 1, 2007",2007,Harlequin,,,
OL9746193M,"March 1, 2007",2007,Harlequin,,,
OL9752143M,"March 1, 2007",2007,Harlequin,,,
OL29605591M,2011,2011,"Harlequin Enterprises, Limited",,,
OL29136674M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL46526687M,"Jan 11, 2023",2023,Hugo Roman,,,
OL47067014M,2022,2022,"Great Britain by Simon & Schuster UK Ltd, 2022",,,
OL47067013M,2022,2022,"Great Britain by Simon & Schuster UK Ltd, 2022",,,
OL40234145M,"October 18, 2022",2022,Atria Books,,,
OL49140417M,2023,2023,Thorndike Press,,,
OL41889781M,2022,2022,Simon & Schuster,,,
OL40207502M,"October 18, 2022",2022,Collen Hoover,,,
OL40005138M,18 October 2022,2022,Atria,,,
OL41353147M,2022,2022,Colleen Hoover,,,
OL39209653M,"Oct 18, 2022",2022,Simon & Schuster Audio and Blackstone Publishing,,,
OL38323115M,2022,2022,"Simon & Schuster, Limited",,,
OL37857529M,2022 ,2022,Simon & Schuster,,,
OL37857529M,2022 ,2022,Simon & Schuster Ltd,,,
OL44177497M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL38268281M,2013,2013,Harlequin Enterprises ULC,,,
OL7417729M,"January 1, 2007",2007,Spice,,,
OL44171299M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL10738722M,"July 1, 1990",1990,Harlequin,,,"Harlequin Presents, No 1293"
OL29263662M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL9647355M,January 2006,2006,Harlequin Mills & Boon,,,
OL10738882M,"August 1, 1992",1992,harlequin,,,"Harlequin Presents, No 1492"
OL10738882M,"August 1, 1992",1992,Harlequin,,,"Harlequin Presents, No 1492"
OL9745913M,"March 3, 2006",2006,HARLEQUIN MILLS & BO,,,
OL11072522M,"March 1, 1985",1985,silhouette,,,
OL9470721M,2 February 1985,1985,Silhouette,America,,
OL9502180M,1999,1999,Mills And Boon,,,
OL37775832M,"Mar 25, 2020",2020,Thorndike Press Large Print,,,
OL30689266M,"Mar 10, 2020",2020,Simon & Schuster Audio and Blackstone Publishing,,,
OL10739551M,"January 1, 2008",2008,Harlequin,,,
OL24273188M,2008,2008,Harlequin,"Toronto, Ontario",nyu,
OL12711224M,"May 1, 2002",2002,Goldmann,,,
OL35703849M,,,J'AI LU,,,
OL7830310M,"November 29, 2005",2005,Bantam,,,
OL16689597M,1996,1996,Bantam Books,New York,xxu,
OL7830328M,"November 29, 2005",2005,Bantam,,,
OL29108214M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL44169318M,2012,2012,"Harlequin Mills & Boon, Limited",,,
OL25895545M,1991,1991,Circulo de Lectores,"Barcelona, España",,
OL9582591M,October 1999,1999,Bt Bound,,,
OL31149714M,2008,2008,Chicago Review Press,Chicago,ilu,
OL31149714M,2008,2008,Distributed by Independent Publishers Group,Chicago,ilu,
OL29023173M,2011,2011,Hodder & Stoughton,,,
OL32180584M,"Apr 06, 1990",1990,"General Publishing Company, Limited",,,
OL40234600M,1989,1989,Leisure Circle,,,
OL38059274M,2022,2022,Atria Books,,,
OL57617962M,2024,2024,Chaos,,,
OL29659354M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29659918M,2012,2012,"Harlequin Enterprises, Limited",,,
OL32667542M,2006,2006,Mills & Boon,Richmond,enk,
OL28979276M,2005,2005,"Harlequin Mills & Boon, Limited",,,
OL9698428M,"January 1, 2006",2006,Harlequin,,,
OL38291226M,2014,2014,Harlequin Enterprises ULC,,,
OL37411128M,2014,2014,Harlequin Enterprises ULC,,,
OL29247693M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL1776471M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,Romance ;
OL1776471M,1991,1991,Mills & Boon,"Richmond, Surrey",enk,3533
OL28979964M,2006,2006,"Harlequin Mills & Boon, Limited",,,
OL9751286M,"April 1, 2007",2007,Harlequin,,,
OL9745708M,"April 1, 2007",2007,Harlequin,,,
OL9742902M,"April 1, 2007",2007,Harlequin,,,
OL10282878M,"March 1, 2006",2006,Mills and Boon,,,
OL14976808M,1979,1979,Millsand Boon,London,xxk,
OL10691145M,1980,1980,Harlequin,,,
OL10691145M,1980,1980,Harlequin Romance,,,
OL38366211M,2014,2014,Harlequin Enterprises ULC,,,
OL38285412M,2014,2014,Harlequin Enterprises ULC,,,
OL29254862M,2014,2014,"Harlequin Mills & Boon, Limited",,,
OL8552954M,1 August 1995,1995,Mira,America,,
OL38090982M,2020,2020,Atria Books,,,
OL38090981M,2021,2021,Atria Books,,,
OL27925461M,2020,2020,"Atria Books, an imprint of Simon & Schuster, Inc.",,,
OL35455523M,2000,2000,"Thomson Reuters Australia, Limited",,,
OL32646378M,"Jun 18, 1997",1997,Javier Vergara,,,
OL24950350M,1996,1996,Bantam Books,New York,nyu,
OL35703808M,1995-07,1995,Bantam Books,,,
OL1274106M,1996,1996,Thorndike Press,"Thorndike, Me",meu,
OL24286929M,2010,2010,Random House Publishing Group,New York,nyu,
OL17943491M,1997,1997,Orion,London,enk,
OL19644824M,1997,1997,Orion,London,enk,
OL28998297M,2010,2010,"Harlequin Mills & Boon, Limited",,,
OL29072228M,2011,2011,"Harlequin Mills & Boon, Limited",,,
OL29072228M,2011,2011,Mills and Boon,,,
OL29596575M,2010,2010,"Harlequin Enterprises, Limited",,,
OL30541573M,"Sep 03, 1991",1991,Random House Value Publishing,,,
OL40234183M,1989,1989,Coronet Books,,,
OL40234948M,1988?,1988,William Morrow and Company,,,
OL29653858M,2012,2012,"Harlequin Enterprises, Limited",,,
OL29107496M,2009,2009,"Harlequin Mills & Boon, Limited",,,
OL24252772M,2007,2007,Spice,"Toronto, Ontario",nyu,
OL24266144M,2010,2010,Harlequin,"Toronto, Ontario",nyu,
OL22838302M,1991,1991,Mills & Boon,,enk,
OL22838302M,1991,1991,harlequin,,enk,
OL10239424M,March 1992,1992,MacMillan Publishing Company,,,
OL9750994M,"March 3, 2006",2006,HARLEQUIN MILLS & BO,,,
OL24274105M,2007,2007,Harlequin,"Toronto, Ontario",nyu,
OL9748229M,"March 3, 2006",2006,HARLEQUIN MILLS & BO,,,
OL9748504M,"April 1, 2007",2007,Harlequin,,,
OL20652736M,1982,1982,Chivers,Bath,xxk,A Seymour book
OL29851794M,2020,2020,"Harlequin Enterprises, Limited",,,
OL7422024M,"November 1, 2000",2000,Harlequin,,,Harlequin Promo
OL40148723M,2023,2023,Thorndike Press,,,
OL29822190M,2020,2020,Atria Books,,,
OL29482193M,2020,2020,Quercus,,,
OL28078709M,2020,2020,Quercus,,,
OL28058134M,2020,2020,Quercus,,,
